epochs,train_loss,test_loss,train_acc,test_acc
41,2.2452687116769643,2.2407354712486267,0.21475667189952904,0.21822849807445444
42,2.240884102307833,2.242540657520294,0.2097331240188383,0.21437740693196405
43,2.2357856310330906,2.226457953453064,0.22135007849293564,0.23491655969191272
44,2.2301919643695536,2.2257614135742188,0.24583987441130298,0.24261874197689345
45,2.2255056637984056,2.2163608074188232,0.24583987441130298,0.25288831835686776
46,2.2198185553917518,2.2210209369659424,0.2653061224489796,0.28369704749679076
47,2.2133112320533166,2.2108126878738403,0.2772370486656201,0.27471116816431324
48,2.2065260043511024,2.2053624987602234,0.282574568288854,0.29781771501925547
49,2.200198320242075,2.1878961324691772,0.3036106750392465,0.3209242618741977
50,2.194058840091412,2.1781871914863586,0.3271585557299843,0.33504492939666236
51,2.1862814793219933,2.191094756126404,0.34505494505494505,0.34146341463414637
52,2.177424724285419,2.1657087802886963,0.3400313971742543,0.3453145057766367
53,2.1703418768369236,2.166557550430298,0.3510204081632653,0.362002567394095
54,2.1618699110471287,2.1637779474258423,0.36169544740973314,0.36713735558408217
55,2.1530742461864767,2.149416923522949,0.3648351648351648,0.37098844672657255
56,2.1448149314293494,2.1336782574653625,0.37362637362637363,0.3774069319640565
57,2.135104307761559,2.139189302921295,0.3773940345368917,0.3902439024390244
58,2.1257961713350735,2.130952775478363,0.38210361067503923,0.386392811296534
59,2.118117625896747,2.0850357711315155,0.38618524332810045,0.3902439024390244
60,2.1074509620666504,2.1237412691116333,0.3902668759811617,0.3979460847240051
61,2.0967633174015927,2.1131949424743652,0.3946624803767661,0.392811296534018
62,2.088206181159386,2.099373996257782,0.3990580847723705,0.4030808729139923
63,2.0779975010798526,2.087249219417572,0.41098901098901097,0.4056482670089859
64,2.0681033317859354,2.047609865665436,0.41569858712715857,0.4159178433889602
65,2.0571646690368652,2.064744293689728,0.41381475667189954,0.4146341463414634
66,2.046977006472074,2.034377872943878,0.4216640502354788,0.42618741976893454
67,2.038404886539166,2.0324904918670654,0.42543171114599687,0.42618741976893454
68,2.0272333255180945,2.008460611104965,0.434850863422292,0.441591784338896
69,2.0183412845318136,2.0129722356796265,0.4307692307692308,0.41078305519897307
70,2.0071940697156467,1.9982554912567139,0.4291993720565149,0.43645699614890887
71,1.9972405617053692,2.0131117701530457,0.4279434850863422,0.43517329910141206
72,1.9858836394089918,1.9812106490135193,0.4376766091051805,0.4441591784338896
73,1.9775828489890466,1.9942584037780762,0.4392464678178964,0.43902439024390244
74,1.9653915625352125,1.956408828496933,0.44175824175824174,0.45699614890885754
75,1.9564496003664458,1.999715119600296,0.4552590266875981,0.4621309370988447
76,1.9468836050767164,1.9668813049793243,0.4521193092621664,0.4621309370988447
77,1.937842139830956,1.9619806706905365,0.4599686028257457,0.4672657252888318
78,1.9285152050165029,1.9129327833652496,0.46248037676609105,0.46598202824133506
79,1.9204943913679857,1.9251533150672913,0.46248037676609105,0.4711168164313222
80,1.909297878925617,1.9201228618621826,0.458712715855573,0.4685494223363286
81,1.89941118313716,1.9154880940914154,0.4593406593406593,0.4749679075738126
82,1.8932090630898109,1.8927594125270844,0.4740973312401884,0.47881899871630296
83,1.8842037182587843,1.8875198662281036,0.47974882260596546,0.49037227214377405
84,1.8774054600642278,1.842422217130661,0.47849293563579276,0.49293966623876767
85,1.8677216401466956,1.877977430820465,0.4838304552590267,0.49293966623876767
86,1.859011439176706,1.8235451579093933,0.484458398744113,0.4942233632862644
87,1.8531219409062312,1.8209867179393768,0.48602825745682887,0.5006418485237484
88,1.84263971218696,1.8262988924980164,0.48665620094191525,0.4993581514762516
89,1.836482864159804,1.8575946986675262,0.49073783359497647,0.5044929396662388
90,1.829423739359929,1.819844126701355,0.4941915227629513,0.496790757381258
91,1.8204041627737193,1.8057024776935577,0.4945054945054945,0.4839537869062901
92,1.8134907484054565,1.7925003468990326,0.4919937205651491,0.4942233632862644
93,1.8072158281619732,1.8235923051834106,0.4941915227629513,0.5109114249037228
94,1.8011419681402354,1.8022644519805908,0.5105180533751962,0.5147625160462131
95,1.7913034695845385,1.766394555568695,0.5010989010989011,0.5186136071887034
96,1.785704805300786,1.810909479856491,0.5098901098901099,0.5057766367137355
97,1.7759857086034923,1.8030671179294586,0.5127158555729985,0.5250320924261874
98,1.772670498261085,1.7851035296916962,0.5180533751962323,0.5288831835686778
99,1.7664207770274236,1.823144942522049,0.5158555729984301,0.4980744544287548
100,1.756769712154682,1.7552288472652435,0.5029827315541602,0.5224646983311938
101,1.7492654140178974,1.8139039874076843,0.5324960753532182,0.5455712451861361
102,1.745823364991408,1.7083942592144012,0.5356357927786499,0.5314505776636713
103,1.7398555370477529,1.7330062985420227,0.5372056514913658,0.5468549422336328
104,1.7305089235305786,1.7121413946151733,0.5290423861852434,0.5263157894736842
105,1.7235877055388231,1.711962878704071,0.5375196232339089,0.5417201540436457
106,1.7159551198665912,1.700335055589676,0.5497645211930926,0.5430038510911425
107,1.7163849060352032,1.7016291916370392,0.5434850863422293,0.5378690629011553
108,1.7078226437935462,1.7545095682144165,0.5372056514913658,0.5378690629011553
109,1.6984082093605628,1.6745521426200867,0.5397174254317112,0.5314505776636713
110,1.6904496413010817,1.7043022215366364,0.5375196232339089,0.5340179717586649
111,1.6882907702372625,1.6757208704948425,0.530298273155416,0.5263157894736842
112,1.6802774942838228,1.688376098871231,0.5350078492935636,0.5378690629011553
113,1.674239965585562,1.6741829216480255,0.5362637362637362,0.5327342747111682
114,1.668146821168753,1.690314620733261,0.5368916797488226,0.5430038510911425
115,1.6625763452970064,1.6726399660110474,0.5428571428571428,0.5340179717586649
116,1.6556324500304003,1.671408474445343,0.5416012558869702,0.5468549422336328
117,1.6501991657110362,1.6354820728302002,0.5378335949764521,0.540436456996149
118,1.6437056981600249,1.6875008642673492,0.5409733124018838,0.5481386392811296
119,1.6390760128314679,1.6914072036743164,0.5488226059654631,0.5494223363286265
120,1.6357271029398992,1.6681325733661652,0.5469387755102041,0.5609756097560976
121,1.6261592094714825,1.6650522649288177,0.5547880690737833,0.5622593068035944
122,1.6247996183542104,1.7102229297161102,0.5535321821036107,0.5571245186136072
123,1.6193625743572528,1.6739425957202911,0.5554160125588697,0.5661103979460848
124,1.6106682924123912,1.6366305947303772,0.5635792778649922,0.5686777920410783
125,1.603683434999906,1.5978752672672272,0.5610675039246468,0.5673940949935815
126,1.597480526337257,1.6136257648468018,0.5601255886970172,0.5635430038510911
127,1.5962902399209828,1.5936972498893738,0.5554160125588697,0.5622593068035944
128,1.594086536994347,1.5968445837497711,0.5497645211930926,0.5725288831835686
129,1.5828000765580397,1.577593743801117,0.5560439560439561,0.5686777920410783
130,1.5788349004892201,1.5838057100772858,0.5551020408163265,0.5750962772785623
131,1.5754053500982432,1.5611631274223328,0.557927786499215,0.5750962772785623
132,1.5687017165697539,1.5999314188957214,0.56138147566719,0.5738125802310655
133,1.5626259308594923,1.6315650045871735,0.5591836734693878,0.576379974326059
134,1.5600960438068097,1.5605273842811584,0.5585557299843014,0.5635430038510911
135,1.5527214270371656,1.5448291599750519,0.5472527472527473,0.5776636713735558
136,1.549065846663255,1.594005286693573,0.5739403453689168,0.576379974326059
137,1.5418357298924372,1.6290923357009888,0.5686028257456829,0.5776636713735558
138,1.5375044437555165,1.5370490550994873,0.5551020408163265,0.5712451861360719
139,1.5319167834061842,1.5656490325927734,0.557927786499215,0.576379974326059
140,1.5260967841515174,1.5263144075870514,0.5714285714285714,0.5815147625160462
141,1.5247160838200495,1.5071698427200317,0.5588697017268446,0.5789473684210527
142,1.51823444549854,1.5601047277450562,0.5695447409733124,0.5750962772785623
143,1.512173240001385,1.4579386413097382,0.5620094191522763,0.5776636713735558
144,1.5074850412515493,1.4968187808990479,0.5648351648351648,0.5725288831835686
145,1.5038825365213246,1.47836035490036,0.56138147566719,0.5738125802310655
146,1.4974623735134418,1.586781531572342,0.5764521193092622,0.5853658536585366
147,1.494602001630343,1.5188284814357758,0.570486656200942,0.5750962772785623
148,1.4884651440840502,1.4677341282367706,0.5789638932496075,0.582798459563543
149,1.4853268403273363,1.4848116338253021,0.5726844583987442,0.582798459563543
150,1.4788449910970836,1.5134937465190887,0.57425431711146,0.5866495507060334
151,1.4768466490965624,1.4406026899814606,0.5726844583987442,0.582798459563543
152,1.471861949333778,1.4325029253959656,0.5786499215070644,0.582798459563543
153,1.4670181366113515,1.438625156879425,0.5795918367346938,0.5853658536585366
154,1.4596088574482844,1.4765042066574097,0.5783359497645212,0.5943517329910141
155,1.4572461384993334,1.4715825021266937,0.5808477237048666,0.5853658536585366
156,1.4509758674181426,1.5351637601852417,0.5770800627943485,0.5840821566110398
157,1.4453641451322115,1.4985718429088593,0.5836734693877551,0.5905006418485238
158,1.4442406525978675,1.4493370354175568,0.5786499215070644,0.5892169448010269
159,1.445127010345459,1.5296413600444794,0.5824175824175825,0.5982028241335045
160,1.4407655275785005,1.5054755508899689,0.5886970172684458,0.5866495507060334
161,1.4349416494369507,1.470842719078064,0.5849293563579278,0.5853658536585366
162,1.4272220593232374,1.430392324924469,0.5786499215070644,0.5930680359435173
163,1.4291521402505727,1.4491143226623535,0.5839874411302983,0.582798459563543
164,1.4161552740977361,1.3873071670532227,0.5864992150706436,0.5892169448010269
165,1.417983917089609,1.430989533662796,0.5833594976452119,0.5956354300385109
166,1.4087830231739924,1.3768832087516785,0.5833594976452119,0.5917843388960206
167,1.406680886562054,1.3923333287239075,0.5846153846153846,0.5917843388960206
168,1.4074889054665198,1.4393991231918335,0.5839874411302983,0.5943517329910141
169,1.4005153821064875,1.4110521078109741,0.5896389324960754,0.6007702182284981
170,1.3920216743762677,1.3802509009838104,0.5896389324960754,0.5994865211810013
171,1.3919434730823224,1.3941273093223572,0.5896389324960754,0.6020539152759948
172,1.3903340192941518,1.3999963998794556,0.5902668759811617,0.6084724005134788
173,1.3826794624328613,1.4985660910606384,0.5924646781789639,0.6046213093709885
174,1.3777065368799062,1.353143334388733,0.5927786499215071,0.6046213093709885
175,1.3806888598662157,1.3968849182128906,0.5921507064364208,0.6071887034659821
176,1.3782910108566284,1.4153165221214294,0.5868131868131868,0.6071887034659821
177,1.370847619496859,1.3424437046051025,0.5934065934065934,0.6020539152759948
178,1.3678782261334932,1.3813972175121307,0.5893249607535321,0.6046213093709885
179,1.3610167870154748,1.3776807188987732,0.5883830455259027,0.6033376123234917
180,1.357754533107464,1.3508471548557281,0.5918367346938775,0.6033376123234917
181,1.36020931830773,1.4399534165859222,0.5918367346938775,0.6046213093709885
182,1.3495888343224158,1.5356118083000183,0.5918367346938775,0.6020539152759948
183,1.3469280004501343,1.2814146876335144,0.594348508634223,0.6033376123234917
184,1.3411173728796153,1.3667798936367035,0.5934065934065934,0.6059050064184852
185,1.348697488124554,1.3377783000469208,0.5956043956043956,0.6007702182284981
186,1.3423186540603638,1.334923505783081,0.5864992150706436,0.6020539152759948
187,1.339817533126244,1.3551599383354187,0.5949764521193093,0.6033376123234917
188,1.3344071461604192,1.38401398062706,0.5918367346938775,0.6046213093709885
189,1.3368800786825328,1.4668165743350983,0.5959183673469388,0.6033376123234917
190,1.327461371055016,1.3180510997772217,0.5965463108320251,0.5994865211810013
191,1.32385358443627,1.299426257610321,0.5965463108320251,0.6020539152759948
192,1.3245936265358558,1.3339871168136597,0.5993720565149137,0.6007702182284981
193,1.322321818425105,1.3268721997737885,0.6006279434850863,0.5969191270860077
194,1.317747556246244,1.4102513492107391,0.6012558869701727,0.5982028241335045
195,1.316580735720121,1.3234375417232513,0.5996860282574569,0.5982028241335045
196,1.3106053792513335,1.3233318030834198,0.6006279434850863,0.6007702182284981
197,1.3081366098844087,1.3135873079299927,0.6021978021978022,0.5994865211810013
198,1.3039465500758245,1.2760511338710785,0.6015698587127158,0.5917843388960206
199,1.3030156263938317,1.396568924188614,0.6043956043956044,0.5956354300385109
200,1.301495542893043,1.3287405967712402,0.5987441130298273,0.6007702182284981
201,1.3014360391176665,1.272332340478897,0.6056514913657771,0.6020539152759948
202,1.296206024976877,1.297091156244278,0.5968602825745682,0.6033376123234917
203,1.288407536653372,1.4079911708831787,0.6025117739403454,0.6059050064184852
204,1.2897195174143865,1.323703557252884,0.6062794348508634,0.6046213093709885
205,1.2862926629873424,1.503172755241394,0.6025117739403454,0.6059050064184852
206,1.2844014626282911,1.3375708758831024,0.6043956043956044,0.6033376123234917
207,1.282432666191688,1.3260055184364319,0.6034536891679749,0.6046213093709885
208,1.275585101200984,1.2849026918411255,0.6059654631083202,0.6020539152759948
209,1.2791274602596576,1.335341364145279,0.6,0.6059050064184852
210,1.275745547734774,1.3326946198940277,0.6062794348508634,0.6071887034659821
211,1.2666980853447547,1.5740633308887482,0.6050235478806908,0.6033376123234917
212,1.2752252633755023,1.2256825268268585,0.6034536891679749,0.6020539152759948
213,1.266950671489422,1.4067686200141907,0.6075353218210361,0.6020539152759948
214,1.2660199862260084,1.3780422806739807,0.6021978021978022,0.6046213093709885
215,1.2627847102972178,1.4336288571357727,0.6040816326530613,0.6033376123234917
216,1.2633410417116606,1.3082026839256287,0.6062794348508634,0.6046213093709885
217,1.2627300665928767,1.2325635254383087,0.6025117739403454,0.6046213093709885
218,1.2559422437961285,1.2654186189174652,0.6113029827315541,0.6097560975609756
219,1.2583491802215576,1.3169697523117065,0.6069073783359498,0.6071887034659821
220,1.2511078669474676,1.2359597980976105,0.609105180533752,0.6110397946084724
221,1.2524372064150298,1.4550581574440002,0.6078492935635793,0.6084724005134788
222,1.2517799505820641,1.6177619993686676,0.6103610675039246,0.6033376123234917
223,1.250106013738192,1.248971939086914,0.6018838304552591,0.6110397946084724
224,1.2481036828114436,1.2573074698448181,0.6119309262166405,0.6110397946084724
225,1.242738127708435,1.1959801316261292,0.6113029827315541,0.6059050064184852
226,1.2418659833761363,1.2247122526168823,0.6131868131868132,0.6059050064184852
227,1.241699796456557,1.2465453743934631,0.6065934065934065,0.6033376123234917
228,1.2389117204225981,1.356210708618164,0.61287284144427,0.6148908857509627
229,1.2353879946928759,1.1917826235294342,0.61287284144427,0.6059050064184852
230,1.234043735724229,1.2763073444366455,0.6131868131868132,0.6123234916559692
231,1.2376518249511719,1.2405564188957214,0.6113029827315541,0.6071887034659821
232,1.2277843218583326,1.2025532871484756,0.610989010989011,0.613607188703466
233,1.2329664597144494,1.3751853108406067,0.610989010989011,0.6071887034659821
234,1.2341135923679059,1.2386958003044128,0.6103610675039246,0.6123234916559692
235,1.2246606991841242,1.244840294122696,0.6119309262166405,0.6071887034659821
236,1.2244993723355806,1.1844687312841415,0.6122448979591837,0.6110397946084724
237,1.2205650898126454,1.236186683177948,0.6163265306122448,0.6097560975609756
238,1.2228185855425322,1.267098069190979,0.6150706436420722,0.6059050064184852
239,1.2210485935211182,1.1465584188699722,0.6163265306122448,0.6123234916559692
240,1.2198551434736986,1.2411417365074158,0.6138147566718996,0.6071887034659821
241,1.2176970610251794,1.3304576873779297,0.61287284144427,0.6084724005134788
242,1.2144029140472412,1.357595682144165,0.6172684458398744,0.6059050064184852
243,1.2080744413229136,1.1395863443613052,0.6166405023547881,0.6110397946084724
244,1.2102250502659724,1.2926040291786194,0.6166405023547881,0.6110397946084724
245,1.2094635963439941,1.2500440180301666,0.6153846153846154,0.6084724005134788
246,1.209718474974999,1.244340866804123,0.6185243328100472,0.6084724005134788
247,1.2141384528233454,1.2003460228443146,0.6150706436420722,0.613607188703466
248,1.2092410509402935,1.2679933607578278,0.6178963893249607,0.6123234916559692
249,1.201756266447214,1.13993801176548,0.6191522762951335,0.6161745827984596
250,1.204721056498014,1.1928223371505737,0.6144427001569859,0.6097560975609756
251,1.2015106219511766,1.3057712018489838,0.6175824175824176,0.6110397946084724
252,1.2029297993733332,1.2002080380916595,0.6153846153846154,0.6097560975609756
253,1.1997374571286714,1.1434137225151062,0.6210361067503924,0.6174582798459564
254,1.196493754020104,1.2127809524536133,0.6175824175824176,0.613607188703466
255,1.2010240463110118,1.2458603978157043,0.6185243328100472,0.6110397946084724
256,1.1920490264892578,1.2673740684986115,0.6207221350078493,0.6123234916559692
257,1.1939504146575928,1.3270122408866882,0.6163265306122448,0.6123234916559692
258,1.1942365077825694,1.4582847952842712,0.6254317111459968,0.6123234916559692
259,1.190078194324787,1.3170493245124817,0.6169544740973313,0.6110397946084724
260,1.1880284639505239,1.2255902886390686,0.6222919937205651,0.62002567394095
261,1.1924183827180128,1.2155955135822296,0.6188383045525903,0.613607188703466
262,1.2003333110075731,1.185417801141739,0.6216640502354788,0.613607188703466
263,1.1888019946905284,1.2173319458961487,0.6207221350078493,0.6174582798459564
264,1.1879077966396625,1.3151236474514008,0.6185243328100472,0.6123234916559692
265,1.1906202206244836,1.284004271030426,0.623861852433281,0.6174582798459564
266,1.1819702478555532,1.192675143480301,0.6222919937205651,0.6174582798459564
267,1.1825842032065759,1.302236944437027,0.6204081632653061,0.6110397946084724
268,1.1798336139092078,1.1935694813728333,0.6178963893249607,0.62002567394095
269,1.1896758813124437,1.312396913766861,0.6244897959183674,0.6174582798459564
270,1.173927903175354,1.1567240208387375,0.6226059654631083,0.613607188703466
271,1.1755825464542096,1.1289267241954803,0.621978021978022,0.6148908857509627
272,1.1784943617307222,1.3530214726924896,0.621978021978022,0.6148908857509627
273,1.1709973537004912,1.1607687324285507,0.6226059654631083,0.6213093709884467
274,1.1717205689503596,1.2137637734413147,0.6266875981161696,0.62002567394095
275,1.1782841957532442,1.3795083165168762,0.6191522762951335,0.6187419768934531
276,1.1671048311086802,1.28395676612854,0.6260596546310832,0.6225930680359435
277,1.1733816678707416,1.3004777431488037,0.6213500784929357,0.6213093709884467
278,1.1664498219123254,1.2070944011211395,0.6204081632653061,0.62002567394095
279,1.1651508257939265,1.1398601233959198,0.6244897959183674,0.6174582798459564
280,1.1654360202642589,1.2272612154483795,0.6200941915227629,0.6238767650834403
281,1.166807770729065,1.1307480931282043,0.62574568288854,0.6225930680359435
282,1.1703938704270582,1.1288059651851654,0.6229199372056515,0.6225930680359435
283,1.1694263403232281,1.192231297492981,0.6235478806907379,0.6251604621309371
284,1.1598600882750292,1.1431211084127426,0.6254317111459968,0.6251604621309371
285,1.1620138241694524,1.2657610177993774,0.6301412872841444,0.6238767650834403
286,1.1606148756467378,1.2914612293243408,0.6291993720565149,0.6251604621309371
287,1.1631649365791907,1.1824231147766113,0.6248037676609105,0.6225930680359435
288,1.1560300772006695,1.1301683187484741,0.6244897959183674,0.6251604621309371
289,1.1587557976062481,1.2580739557743073,0.627629513343799,0.6225930680359435
290,1.1641200047272902,1.324820637702942,0.631083202511774,0.6251604621309371
291,1.1570655474295983,1.0864662379026413,0.6270015698587127,0.6251604621309371
292,1.158846928523137,1.191234290599823,0.6282574568288855,0.6238767650834403
293,1.1489270191926222,1.1448396146297455,0.6263736263736264,0.6251604621309371
294,1.1572608580956092,1.2262807190418243,0.6266875981161696,0.6251604621309371
295,1.155475900723384,1.2316333651542664,0.6288854003139718,0.631578947368421
296,1.151152335680448,1.1013549715280533,0.6273155416012559,0.6251604621309371
297,1.1585374153577364,1.1580836474895477,0.6273155416012559,0.6264441591784339
298,1.149762199475215,1.2270328402519226,0.6279434850863422,0.6264441591784339
299,1.149558736727788,1.274635523557663,0.6254317111459968,0.6251604621309371
300,1.1475279056108916,1.1037016957998276,0.6285714285714286,0.6277278562259306
301,1.151118095104511,1.1595829129219055,0.6263736263736264,0.6238767650834403
302,1.1498605196292584,1.1400592774152756,0.6260596546310832,0.631578947368421
303,1.1514581166780913,1.1843953132629395,0.6304552590266876,0.6251604621309371
304,1.1587268114089966,1.2196310460567474,0.6273155416012559,0.6251604621309371
305,1.1481487017411451,1.3615476787090302,0.6304552590266876,0.6238767650834403
306,1.1401314735412598,1.1616637408733368,0.6273155416012559,0.6251604621309371
307,1.1358695993056664,1.0643094927072525,0.631083202511774,0.631578947368421
308,1.1420379601992094,1.151327222585678,0.6270015698587127,0.6225930680359435
309,1.1406305661568275,1.2801181375980377,0.6282574568288855,0.6341463414634146
310,1.1424188155394335,1.2576505541801453,0.6301412872841444,0.6264441591784339
311,1.1355739648525531,1.1747287809848785,0.6279434850863422,0.6277278562259306
312,1.1420216652063222,1.1503728926181793,0.6335949764521193,0.6392811296534018
313,1.1424866456251879,1.15750452876091,0.6279434850863422,0.6302952503209243
314,1.1463579673033495,1.1076235175132751,0.6345368916797488,0.631578947368421
315,1.1360450983047485,1.2195723354816437,0.6285714285714286,0.6264441591784339
316,1.1355884625361516,1.2347171306610107,0.631083202511774,0.6392811296534018
317,1.134687671294579,1.147395759820938,0.6298273155416012,0.6264441591784339
318,1.1443563332924476,1.413924515247345,0.631083202511774,0.6392811296534018
319,1.1274716303898737,1.1198024302721024,0.6273155416012559,0.6277278562259306
320,1.1403353672761183,1.1696483194828033,0.6326530612244898,0.6341463414634146
321,1.138184327345628,1.0960325002670288,0.6295133437990581,0.6302952503209243
322,1.1309513174570525,1.103786140680313,0.6335949764521193,0.6328626444159179
323,1.1275182916567876,1.2223701775074005,0.6376766091051805,0.6277278562259306
324,1.1317600928820097,1.2698819041252136,0.6313971742543171,0.6328626444159179
325,1.1355793384405284,1.0429589450359344,0.6354788069073783,0.6354300385109114
326,1.1258354462110078,1.2170400321483612,0.6317111459968603,0.6302952503209243
327,1.1229806863344634,1.1074042320251465,0.6317111459968603,0.637997432605905
328,1.1228696658061101,1.0140030086040497,0.6342229199372057,0.6392811296534018
329,1.125259096805866,1.2956082820892334,0.6357927786499215,0.6264441591784339
330,1.120782338655912,1.5596169531345367,0.634850863422292,0.631578947368421
331,1.1197925530947173,1.1332283318042755,0.636734693877551,0.6328626444159179
332,1.1181224217781653,1.2228816449642181,0.6357927786499215,0.6354300385109114
333,1.12188825240502,1.1148017197847366,0.6342229199372057,0.6354300385109114
334,1.122081811611469,1.145370602607727,0.6357927786499215,0.6367137355584083
335,1.1158941984176636,1.1340489983558655,0.6364207221350079,0.6328626444159179
336,1.1221958215420063,1.1682797968387604,0.6357927786499215,0.6418485237483954
337,1.1180950586612408,1.1306598633527756,0.636734693877551,0.6341463414634146
338,1.1233300154025738,1.3651507794857025,0.6373626373626373,0.6405648267008985
339,1.1122026168383086,1.2054667174816132,0.6339089481946625,0.631578947368421
340,1.1164664396872888,1.1184509545564651,0.6373626373626373,0.6431322207958922
341,1.1181444296470056,1.0596161037683487,0.6364207221350079,0.6302952503209243
342,1.117045012804178,1.08948315680027,0.6364207221350079,0.6392811296534018
343,1.1123966437119703,1.1911861300468445,0.636734693877551,0.6418485237483954
344,1.1093575358390808,1.2133533358573914,0.6357927786499215,0.6367137355584083
345,1.119694287960346,1.4113742113113403,0.6373626373626373,0.6405648267008985
346,1.107822441137754,1.1192764043807983,0.6395604395604395,0.6328626444159179
347,1.1171416273483863,1.089769646525383,0.6373626373626373,0.6456996148908858
348,1.1130685531176054,1.3811646401882172,0.6379905808477238,0.637997432605905
349,1.109103079025562,1.1016574054956436,0.6392464678178964,0.6405648267008985
350,1.1095148233266978,1.0780754834413528,0.6379905808477238,0.6341463414634146
351,1.1064850458732018,1.2104569375514984,0.6389324960753532,0.6392811296534018
352,1.1187679354961102,1.1099713742733002,0.6392464678178964,0.637997432605905
353,1.117870303300711,1.1516760885715485,0.6383045525902669,0.6367137355584083
354,1.1108268682773297,1.1666913628578186,0.6414442700156986,0.6431322207958922
355,1.1024674819065974,1.3357040882110596,0.6411302982731554,0.6418485237483954
356,1.1060405786220844,1.0925564467906952,0.640502354788069,0.637997432605905
357,1.1071137969310467,1.158498466014862,0.6433281004709576,0.6418485237483954
358,1.1217895975479713,1.1130963265895844,0.6361067503924647,0.6405648267008985
359,1.1063857812147875,1.0666759759187698,0.6386185243328101,0.6482670089858793
360,1.1016995906829834,1.2034871876239777,0.6361067503924647,0.6341463414634146
361,1.1015042616770818,1.106222316622734,0.6420722135007849,0.6418485237483954
362,1.101393956404466,1.1561980843544006,0.6452119309262166,0.6431322207958922
363,1.105671492906717,1.1899472177028656,0.6398744113029827,0.6418485237483954
364,1.0959572196006775,1.094098687171936,0.6417582417582418,0.6431322207958922
365,1.100090036025414,1.1286479532718658,0.6401883830455259,0.6469833119383825
366,1.1016844373482924,1.1542676091194153,0.643956043956044,0.6392811296534018
367,1.0940922911350544,1.060408428311348,0.6395604395604395,0.6405648267008985
368,1.0972140844051654,1.0921595990657806,0.6430141287284145,0.6482670089858793
369,1.0928128453401418,1.104197010397911,0.6474097331240188,0.6431322207958922
370,1.0947609222852266,1.1891557574272156,0.6430141287284145,0.6444159178433889
371,1.0895019677969127,1.1690498292446136,0.6445839874411303,0.6418485237483954
372,1.0930383939009447,1.1264284253120422,0.6423861852433281,0.6456996148908858
373,1.0943545469870934,1.1429142951965332,0.6423861852433281,0.6405648267008985
374,1.0972694158554077,1.0185995399951935,0.6430141287284145,0.6469833119383825
